Player Name,Rating,League,Season
"208Jordan FerriMontpellier, 32, M(C)",6.62,Ligue 1,2021-2022
"209Damien Da SilvaLyon, 36, D(C)",6.62,Ligue 1,2021-2022
"210Matz SelsStrasbourg, 32, GK",6.62,Ligue 1,2021-2022
"211Mihailo RisticMontpellier, 29, D(L),M(L)",6.62,Ligue 1,2021-2022
"212Loïc BadéRennes, 24, D(C)",6.62,Ligue 1,2021-2022
"213Junior MwangaBordeaux, 21, DMC",6.62,Ligue 1,2021-2022
"214Jonas MartinRennes, 34, M(CL)",6.62,Ligue 1,2021-2022
"215Mickaël NadéSaint Etienne, 25, D(C)",6.62,Ligue 1,2021-2022
"216Bamba DiengMarseille, 24, AM(L),FW",6.61,Ligue 1,2021-2022
"217Hicham BoudaouiNice, 25, M(CR)",6.61,Ligue 1,2021-2022
"218Lucas da CunhaNice, 23, M(CR)",6.61,Ligue 1,2021-2022
"219Xavier ChavalerinTroyes, 33, DMC,M(L)",6.61,Ligue 1,2021-2022
"220Erik Palmer-BrownTroyes, 27, D(C)",6.61,Ligue 1,2021-2022
"221Birger MelingRennes, 30, D(LR),DMC",6.61,Ligue 1,2021-2022
"222Souleyman DoumbiaAngers, 28, D(L),M(L)",6.61,Ligue 1,2021-2022
"223Jordan AmaviMarseille, 30, D(L),M(L)",6.61,Ligue 1,2021-2022
"224Alexander NübelMonaco, 28, GK",6.61,Ligue 1,2021-2022
"225Ibrahim AmadouMetz, 31, D(C),DMC",6.61,Ligue 1,2021-2022
"226Paul LasneBrest, 36, M(CLR)",6.61,Ligue 1,2021-2022
"227Toma BasicBordeaux, 28, M(C)",6.61,Ligue 1,2021-2022
"228Duje Caleta-CarMarseille, 28, D(C)",6.6,Ligue 1,2021-2022
"229Lucas da CunhaClermont Foot, 23, M(CR)",6.6,Ligue 1,2021-2022
"230Yoann SalmierTroyes, 32, D(CR)",6.6,Ligue 1,2021-2022
"231Florent MolletMontpellier, 33, AM(CLR)",6.6,Ligue 1,2021-2022
"232Jens CajusteReims, 25, DMC",6.6,Ligue 1,2021-2022
"233Dogan AlemdarRennes, 22, GK",6.6,Ligue 1,2021-2022
"234Thiago MendesLyon, 32, D(CR),M(CR)",6.59,Ligue 1,2021-2022
"235Jérémy MorelLorient, 40, D(CL)",6.59,Ligue 1,2021-2022
"236Bonke InnocentLorient, 29, DMC",6.59,Ligue 1,2021-2022
"237Maxime BusiReims, 25, D(R),M(R)",6.59,Ligue 1,2021-2022
"238Pau LópezMarseille, 30, GK",6.59,Ligue 1,2021-2022
"239Jean-Louis LecaLens, 39, GK",6.59,Ligue 1,2021-2022
"240Wuilker FariñezLens, 27, GK",6.59,Ligue 1,2021-2022
"241Arnaud SouquetMontpellier, 33, D(CR),M(R)",6.59,Ligue 1,2021-2022
"242Ibrahima KonéLorient, 25, FW",6.59,Ligue 1,2021-2022
"243Ismaël TraoréAngers, 38, D(CR)",6.59,Ligue 1,2021-2022
"244Ivo GrbicLille, 29, GK",6.58,Ligue 1,2021-2022
"245Kamory DoumbiaReims, 22, AM(C)",6.58,Ligue 1,2021-2022
"246Arkadiusz MilikMarseille, 30, AM(C),FW",6.58,Ligue 1,2021-2022
"247Paul BernardoniAngers, 27, GK",6.58,Ligue 1,2021-2022
"248Warmed OmariRennes, 24, D(C)",6.58,Ligue 1,2021-2022
"249Yohann MagninClermont Foot, 27, M(C)",6.58,Ligue 1,2021-2022
"250Jérôme BoatengLyon, 36, D(CR)",6.58,Ligue 1,2021-2022
"251Tristan DingoméTroyes, 34, M(C)",6.58,Ligue 1,2021-2022
"252Jessy MoulinTroyes, 39, GK",6.58,Ligue 1,2021-2022
"253Javairô DilrosunBordeaux, 26, AM(CLR)",6.57,Ligue 1,2021-2022
"254Terem MoffiLorient, 25, AM(R),FW",6.57,Ligue 1,2021-2022
"255Kasper DolbergNice, 27, FW",6.57,Ligue 1,2021-2022
"256Moreto CassamáReims, 27, DMC",6.57,Ligue 1,2021-2022
"257Nicolas CozzaMontpellier, 26, D(CL),M(L)",6.57,Ligue 1,2021-2022
"258Adrien TruffertRennes, 23, D(L),M(L)",6.56,Ligue 1,2021-2022
"259Gauthier GallonTroyes, 31, GK",6.56,Ligue 1,2021-2022
"260Thomas DelaineMetz, 32, D(L),M(LR)",6.56,Ligue 1,2021-2022
"261Thilo KehrerParis S-G, 28, D(CLR),M(R)",6.56,Ligue 1,2021-2022
"262Ilan KebbalReims, 26, AM(C),FW",6.56,Ligue 1,2021-2022
"263Pedro MendesMontpellier, 34, D(CR)",6.56,Ligue 1,2021-2022
"264Jonathan IkonéLille, 26, AM(CLR),FW",6.55,Ligue 1,2021-2022
"265Romain Del CastilloBrest, 28, AM(CLR),FW",6.55,Ligue 1,2021-2022
"266Enock KwatengBordeaux, 27, D(CR),M(R)",6.55,Ligue 1,2021-2022
"267Sikou NiakatéMetz, 25, D(C)",6.54,Ligue 1,2021-2022
"268Marc-Aurèle CaillardMetz, 30, GK",6.54,Ligue 1,2021-2022
"269Martin AdelineReims, 21, Midfielder",6.54,Ligue 1,2021-2022
"270Mathias Pereira LageAngers, 28, M(CLR)",6.54,Ligue 1,2021-2022
"271Hwang Ui-JoBordeaux, 32, AM(CLR),FW",6.54,Ligue 1,2021-2022
"272Florent OgierClermont Foot, 35, D(C)",6.54,Ligue 1,2021-2022
"273Pape SarrMetz, 22, M(C)",6.54,Ligue 1,2021-2022
"274Anel AhmedhodzicBordeaux, 25, D(C)",6.54,Ligue 1,2021-2022
"275Alfred GomisRennes, 31, GK",6.54,Ligue 1,2021-2022
"276Farid BoulayaMetz, 31, AM(CLR),FW",6.54,Ligue 1,2021-2022
"277Rémi OudinBordeaux, 28, M(CLR),FW",6.53,Ligue 1,2021-2022
"278HenriqueLyon, 30, D(L),M(L)",6.53,Ligue 1,2021-2022
"279David Pereira da CostaLens, 24, AM(CL)",6.53,Ligue 1,2021-2022
"280Martín SatrianoBrest, 23, FW",6.53,Ligue 1,2021-2022
"281Strahinja PavlovicMonaco, 23, D(C)",6.53,Ligue 1,2021-2022
"282Joris ChotardMontpellier, 23, DMC",6.53,Ligue 1,2021-2022
"283Pablo SarabiaParis S-G, 32, D(L),M(CLR),FW",6.53,Ligue 1,2021-2022
"284Leonardo BalerdiMarseille, 26, D(C)",6.52,Ligue 1,2021-2022
"285Konrad de la FuenteMarseille, 23, AM(L)",6.52,Ligue 1,2021-2022
"286Lilian BrassierBrest, 25, D(CL)",6.52,Ligue 1,2021-2022
"287Amadou OnanaLille, 23, DMC",6.52,Ligue 1,2021-2022
"288Jean LucasMonaco, 26, M(C)",6.52,Ligue 1,2021-2022
"289Thomas FoketReims, 30, D(CLR),M(R)",6.52,Ligue 1,2021-2022
"290FábioNantes, 34, D(LR),M(R)",6.52,Ligue 1,2021-2022
"291Flavius DaniliucNice, 23, D(CR)",6.52,Ligue 1,2021-2022
"292Iké UgboTroyes, 26, FW",6.51,Ligue 1,2021-2022
"293Valère GermainMontpellier, 34, AM(CLR),FW",6.51,Ligue 1,2021-2022
"294Gaël KakutaLens, 33, M(CLR),FW",6.51,Ligue 1,2021-2022
"295Ismail JakobsMonaco, 25, D(L),M(L)",6.51,Ligue 1,2021-2022
"296Vincent Le GoffLorient, 35, D(CL),M(L)",6.51,Ligue 1,2021-2022
"297Léo PétrotLorient, 27, D(CL)",6.5,Ligue 1,2021-2022
"298Stian GregersenBordeaux, 29, D(C)",6.5,Ligue 1,2021-2022
"299Cédric HountondjiClermont Foot, 31, D(C)",6.5,Ligue 1,2021-2022
"300Issa KaboréTroyes, 23, D(R),M(R)",6.5,Ligue 1,2021-2022
"301Dimitry BertaudMontpellier, 26, GK",6.5,Ligue 1,2021-2022
"302Timothy WeahLille, 24, D(LR),M(LR),FW",6.5,Ligue 1,2021-2022
"303Pape GueyeMarseille, 26, M(C)",6.5,Ligue 1,2021-2022
"304Samuel KaluBordeaux, 27, M(CLR)",6.49,Ligue 1,2021-2022
"305Stefan BajicSaint Etienne, 23, GK",6.49,Ligue 1,2021-2022
"306Sinaly DiomandéLyon, 23, D(CR)",6.49,Ligue 1,2021-2022
"307Jordan LotombaNice, 26, D(LR),M(R)",6.49,Ligue 1,2021-2022
"308Timothée KolodziejczakSaint Etienne, 33, D(CL),M(L)",6.49,Ligue 1,2021-2022
"309Adil RamiTroyes, 39, D(C)",6.49,Ligue 1,2021-2022
"310Julian DraxlerParis S-G, 31, AM(CLR),FW",6.49,Ligue 1,2021-2022
"311Arnaud NordinSaint Etienne, 26, AM(CLR),FW",6.48,Ligue 1,2021-2022
"312Edon ZhegrovaLille, 25, AM(R)",6.48,Ligue 1,2021-2022
"313Lorenz AssignonRennes, 24, D(R),M(R)",6.48,Ligue 1,2021-2022
"314Dénys BainBrest, 31, D(C)",6.48,Ligue 1,2021-2022
"315Myziane MaolidaNice, 26, AM(LR),FW",6.48,Ligue 1,2021-2022
"316Pol LirolaMarseille, 27, D(CR),M(LR)",6.48,Ligue 1,2021-2022
"317Stéphane DiarraLorient, 26, AM(R)",6.48,Ligue 1,2021-2022
"318Elye WahiMontpellier, 22, AM(L),FW",6.48,Ligue 1,2021-2022
"319Falaye SackoSaint Etienne, 29, D(CLR),M(R)",6.48,Ligue 1,2021-2022
"320Jere UronenBrest, 30, D(L),M(L)",6.48,Ligue 1,2021-2022
"321Miguel TraucoSaint Etienne, 32, D(L),M(L)",6.47,Ligue 1,2021-2022
"322Fabien LemoineLorient, 37, M(C)",6.47,Ligue 1,2021-2022
"323Dylan BronnMetz, 29, D(C)",6.47,Ligue 1,2021-2022
"324Amine BassiMetz, 27, AM(CLR)",6.47,Ligue 1,2021-2022
"325Krépin DiattaMonaco, 25, D(R),M(CLR),FW",6.47,Ligue 1,2021-2022
"326Alexandre OukidjaMetz, 36, GK",6.47,Ligue 1,2021-2022
"327MarceloBordeaux, 37, D(C)",6.46,Ligue 1,2021-2022
"328Serhou GuirassyRennes, 28, AM(L),FW",6.46,Ligue 1,2021-2022
"329Dennis AppiahNantes, 32, D(CLR),M(R)",6.46,Ligue 1,2021-2022
"330Osman BukariNantes, 26, M(CR),FW",6.46,Ligue 1,2021-2022
"331Hassane KamaraNice, 30, D(L),M(LR)",6.46,Ligue 1,2021-2022
"332Andreaw GravillonReims, 27, D(CR)",6.45,Ligue 1,2021-2022
"333Hugo MagnettiBrest, 26, DMC",6.45,Ligue 1,2021-2022
"334Laurent KoscielnyBordeaux, 39, D(C)",6.45,Ligue 1,2021-2022
"335Samuel LoricLorient, 24, M(L)",6.45,Ligue 1,2021-2022
"336OtávioBordeaux, 30, DMC",6.45,Ligue 1,2021-2022
"337Oualid El HajjamTroyes, 33, D(CR)",6.44,Ligue 1,2021-2022
"338Isaac LihadjiLille, 22, Forward",6.44,Ligue 1,2021-2022
"339Wesley SaïdLens, 29, AM(CLR),FW",6.44,Ligue 1,2021-2022
"340Batista MendyAngers, 25, D(C),DMC",6.43,Ligue 1,2021-2022
"341Colin DagbaParis S-G, 26, D(R),M(R)",6.43,Ligue 1,2021-2022
"342Alidu SeiduClermont Foot, 24, D(CR)",6.43,Ligue 1,2021-2022
"343Maxime EstèveMontpellier, 22, D(C)",6.43,Ligue 1,2021-2022
"344Gaëtan PoussinBordeaux, 26, GK",6.43,Ligue 1,2021-2022
"345Salis Abdul SamedClermont Foot, 24, DMC",6.43,Ligue 1,2021-2022
"346Sada ThioubSaint Etienne, 29, D(R),M(LR)",6.43,Ligue 1,2021-2022
"347Gabriel GudmundssonLille, 25, D(CL),M(LR)",6.43,Ligue 1,2021-2022
"348Azzedine OunahiAngers, 24, AM(CR)",6.43,Ligue 1,2021-2022
"349Georginio WijnaldumParis S-G, 34, M(CLR)",6.42,Ligue 1,2021-2022
"350Burak YilmazLille, 39, AM(L),FW",6.42,Ligue 1,2021-2022
"351Boubacar TraoréMetz, 23, DMC",6.42,Ligue 1,2021-2022
"352Matthieu DreyerLorient, 35, GK",6.42,Ligue 1,2021-2022
"353Dion LopyReims, 23, DMC",6.42,Ligue 1,2021-2022
"354Mama BaldéTroyes, 29, D(R),M(CLR),FW",6.42,Ligue 1,2021-2022
"355Sékou MaraBordeaux, 22, FW",6.42,Ligue 1,2021-2022
"356Nathanaël MbukuReims, 22, AM(CLR),FW",6.42,Ligue 1,2021-2022
"357Zaydou YoussoufSaint Etienne, 25, M(CR)",6.41,Ligue 1,2021-2022
"358Xavier ChavalerinReims, 33, DMC,M(L)",6.41,Ligue 1,2021-2022
"359Djibril SidibéMonaco, 32, D(CLR),M(R)",6.41,Ligue 1,2021-2022
"360Junior SambiaMontpellier, 28, D(R),M(CLR)",6.41,Ligue 1,2021-2022
"361Lamine GueyeMetz, 26, AM(R),FW",6.41,Ligue 1,2021-2022
"362Cédric BakambuMarseille, 33, AM(LR),FW",6.41,Ligue 1,2021-2022
"363Gideon MensahBordeaux, 26, D(L),M(L)",6.41,Ligue 1,2021-2022
"364Houboulang MendesLorient, 26, D(CR)",6.41,Ligue 1,2021-2022
"365Paul BernardoniSaint Etienne, 27, GK",6.41,Ligue 1,2021-2022
"366Étienne GreenSaint Etienne, 24, GK",6.41,Ligue 1,2021-2022
"367Philippe SandlerTroyes, 28, D(C)",6.4,Ligue 1,2021-2022
"368Jodel DossouClermont Foot, 32, AM(R)",6.4,Ligue 1,2021-2022
"369Ouparine DjocoClermont Foot, 26, GK",6.4,Ligue 1,2021-2022
"370Massadio HaïdaraLens, 32, D(CL),M(L)",6.4,Ligue 1,2021-2022
"371Bradley LockoReims, 22, D(L),M(L)",6.4,Ligue 1,2021-2022
"372Hatem Ben ArfaLille, 37, M(CR),FW",6.4,Ligue 1,2021-2022
"373Morgan SchneiderlinNice, 35, DMC",6.4,Ligue 1,2021-2022
"374Yusuf YaziciLille, 28, M(CLR),FW",6.4,Ligue 1,2021-2022
"375Youssouf KonéTroyes, 29, D(CL),M(L)",6.39,Ligue 1,2021-2022
"376Jérémy Le DouaronBrest, 26, AM(L),FW",6.39,Ligue 1,2021-2022
"377Jean-Eudes AholouStrasbourg, 30, DMC",6.39,Ligue 1,2021-2022
"378Sébastien CorchiaNantes, 34, D(R),M(R)",6.39,Ligue 1,2021-2022
"379Pierrick CapelleAngers, 37, D(L),M(CLR)",6.39,Ligue 1,2021-2022
"380Eliaquim MangalaSaint Etienne, 34, D(C)",6.39,Ligue 1,2021-2022
"381Jim AllevinahClermont Foot, 29, M(CLR)",6.38,Ligue 1,2021-2022
"382Moritz JenzLorient, 25, D(C)",6.38,Ligue 1,2021-2022
"383Nordine KandilStrasbourg, 23, Forward",6.38,Ligue 1,2021-2022
"384Calvin StengsNice, 26, M(CR)",6.38,Ligue 1,2021-2022
"385Ibrahima NianeMetz, 25, AM(L),FW",6.38,Ligue 1,2021-2022
"386Vincent ManceauAngers, 35, D(CLR)",6.38,Ligue 1,2021-2022
"387Charles TraoréNantes, 33, D(L),M(L)",6.38,Ligue 1,2021-2022
"388Junior Dina EbimbeParis S-G, 24, M(CLR)",6.38,Ligue 1,2021-2022
"389Harold MoukoudiSaint Etienne, 27, D(C)",6.37,Ligue 1,2021-2022
"390Marcus CocoNantes, 28, D(R),M(LR),FW",6.37,Ligue 1,2021-2022
"391Alexis Claude-MauriceNice, 26, AM(CL),FW",6.37,Ligue 1,2021-2022
"392Billal BrahimiAngers, 24, AM(LR),FW",6.37,Ligue 1,2021-2022
"393Jimmy GiraudonTroyes, 33, D(C)",6.36,Ligue 1,2021-2022
"394Opa NguetteMetz, 30, AM(LR),FW",6.36,Ligue 1,2021-2022
"395Samuel MoutoussamyNantes, 28, M(CL)",6.36,Ligue 1,2021-2022
"396Abdu ContéTroyes, 26, D(CL),M(L)",6.36,Ligue 1,2021-2022
"397Eliot MatazoMonaco, 23, DMC",6.36,Ligue 1,2021-2022
"398Ricardo MangasBordeaux, 26, D(CL),M(LR)",6.35,Ligue 1,2021-2022
"399Mauro IcardiParis S-G, 31, FW",6.35,Ligue 1,2021-2022
"400Abdel Jalil MedioubBordeaux, 27, D(C)",6.35,Ligue 1,2021-2022
"401Yoann TouzgharTroyes, 38, FW",6.35,Ligue 1,2021-2022
"402Abdul WarisStrasbourg, 33, AM(LR),FW",6.35,Ligue 1,2021-2022
"403Yvann MaçonSaint Etienne, 26, D(LR),M(R)",6.34,Ligue 1,2021-2022
"404Eric N'joTroyes, 20, Defender",6.34,Ligue 1,2021-2022
"405JemersonMetz, 32, D(CR),DMC",6.34,Ligue 1,2021-2022
"406Yasser LarouciTroyes, 24, D(L),M(L)",6.34,Ligue 1,2021-2022
"407Ignatius GanagoLens, 26, AM(LR),FW",6.34,Ligue 1,2021-2022
"408Fraser HornbyReims, 25, FW",6.34,Ligue 1,2021-2022
"409Timothée PembéléBordeaux, 22, D(CR),M(R)",6.34,Ligue 1,2021-2022
"410Roli Pereira De SaNantes, 28, M(C)",6.33,Ligue 1,2021-2022
"411Mathieu CafaroReims, 27, AM(CLR)",6.33,Ligue 1,2021-2022
"412Jeff Reine-AdélaïdeLyon, 27, AM(CLR),FW",6.33,Ligue 1,2021-2022
"413Stéphane BahokenAngers, 32, FW",6.33,Ligue 1,2021-2022
"414Mohamed-Ali ChoAngers, 21, AM(R),FW",6.33,Ligue 1,2021-2022
"415Evann GuessandNice, 23, AM(CLR),FW",6.32,Ligue 1,2021-2022
"416Saîf-Eddine KhaouiClermont Foot, 29, AM(CR)",6.32,Ligue 1,2021-2022
"417Jean-Philippe KrassoSaint Etienne, 27, FW",6.32,Ligue 1,2021-2022
"418Julien FaussurierBrest, 38, D(LR),M(R)",6.32,Ligue 1,2021-2022
"419Lebo MothibaTroyes, 29, FW",6.32,Ligue 1,2021-2022
"420Irvin CardonaBrest, 27, AM(L),FW",6.32,Ligue 1,2021-2022
"421Dylan ChambostTroyes, 27, AM(C)",6.32,Ligue 1,2021-2022
"422Dango OuattaraLorient, 23, D(L),M(LR),FW",6.31,Ligue 1,2021-2022
"423Rayan CherkiLyon, 21, AM(CLR),FW",6.31,Ligue 1,2021-2022
"424Islam SlimaniLyon, 36, FW",6.31,Ligue 1,2021-2022
"425M'Baye NiangBordeaux, 30, AM(LR),FW",6.3,Ligue 1,2021-2022
"426Mitchell van BergenReims, 25, AM(LR),FW",6.3,Ligue 1,2021-2022
"427Angel GomesLille, 24, M(CL),FW",6.3,Ligue 1,2021-2022
"428Cesc FàbregasMonaco, 37, M(CL),FW",6.3,Ligue 1,2021-2022
"429Deiver MachadoLens, 31, D(L),M(L)",6.29,Ligue 1,2021-2022
"430Yvan NeyouSaint Etienne, 28, DMC",6.29,Ligue 1,2021-2022
"431Enzo EbosseAngers, 25, D(C)",6.29,Ligue 1,2021-2022
"432Cheikh SabalyMetz, 25, AM(L)",6.29,Ligue 1,2021-2022
"433Quentin BoisgardLorient, 27, AM(CLR)",6.28,Ligue 1,2021-2022
"434Paul NardiLorient, 30, GK",6.28,Ligue 1,2021-2022
"435Lucas Gourna-DouathSaint Etienne, 21, DMC",6.28,Ligue 1,2021-2022
"436Sambou SissokoReims, 25, DMC",6.28,Ligue 1,2021-2022
"437Jean-Claude BillongClermont Foot, 31, D(C)",6.28,Ligue 1,2021-2022
"438Tom LacouxBordeaux, 23, DMC,M(R)",6.28,Ligue 1,2021-2022
"439Igor SilvaLorient, 28, D(R),M(R)",6.28,Ligue 1,2021-2022
"440Álvaro GonzálezMarseille, 35, D(C)",6.28,Ligue 1,2021-2022
"441Karim AzamoumTroyes, 35, M(CR)",6.27,Ligue 1,2021-2022
"442Papa YadeMetz, 25, M(L)",6.27,Ligue 1,2021-2022
"443N'Dri KoffiReims, 22, FW",6.27,Ligue 1,2021-2022
"444Kévin N'DoramMetz, 29, DMC",6.27,Ligue 1,2021-2022
"445Danijel PetkovicAngers, 31, GK",6.26,Ligue 1,2021-2022
"446Tino KadewereLyon, 29, AM(CLR),FW",6.26,Ligue 1,2021-2022
"447Hianga'a MbockBrest, 25, DMC",6.25,Ligue 1,2021-2022
"448Amadou MbengueMetz, 23, D(CR)",6.25,Ligue 1,2021-2022
"449VagnerMetz, 29, AM(L),FW",6.25,Ligue 1,2021-2022
"450Romain HamoumaSaint Etienne, 37, M(CLR),FW",6.25,Ligue 1,2021-2022
"451Eduardo CamavingaRennes, 22, D(L),DMC",6.25,Ligue 1,2021-2022
"452Romain Del CastilloRennes, 28, AM(CLR),FW",6.25,Ligue 1,2021-2022
"453Billal BrahimiNice, 24, AM(LR),FW",6.24,Ligue 1,2021-2022
"454Jean-Armel Kana-BiyikMetz, 35, D(C)",6.24,Ligue 1,2021-2022
"455Adil AouchicheSaint Etienne, 22, AM(CL),FW",6.24,Ligue 1,2021-2022
"456Ambroise OyongoMontpellier, 33, D(LR),M(L)",6.24,Ligue 1,2021-2022
"457MexerBordeaux, 36, D(C)",6.24,Ligue 1,2021-2022
"458El Chadaille BitshiabuParis S-G, 19, D(C)",6.24,Ligue 1,2021-2022
"459Sofiane AlakouchMetz, 26, D(R)",6.24,Ligue 1,2021-2022
"460Thibault KlidjeBordeaux, 23, Forward",6.23,Ligue 1,2021-2022
"461Domagoj BradaricLille, 25, D(L),M(L)",6.23,Ligue 1,2021-2022
"462Brandon DominguèsTroyes, 24, Midfielder",6.23,Ligue 1,2021-2022
"463Brayann PereiraLens, 21, D(R)",6.23,Ligue 1,2021-2022
"464Kaj SierhuisReims, 26, FW",6.23,Ligue 1,2021-2022
"465Aïmen MoueffekSaint Etienne, 23, DMC",6.23,Ligue 1,2021-2022
"466Gabriel SilvaSaint Etienne, 33, D(LR),M(L)",6.23,Ligue 1,2021-2022
"467Sambou SoumanoLorient, 24, FW",6.23,Ligue 1,2021-2022
"468Myron BoaduMonaco, 24, FW",6.22,Ligue 1,2021-2022
"469Waniss TaïbiAngers, 22, Midfielder",6.22,Ligue 1,2021-2022
"470Bradley BarcolaLyon, 22, AM(LR),FW",6.21,Ligue 1,2021-2022
"471Patrick BergLens, 27, DMC",6.21,Ligue 1,2021-2022
"472Léo LeroyMontpellier, 25, DMC",6.21,Ligue 1,2021-2022
"473Bryan DjileSaint Etienne, 22, Defender",6.21,Ligue 1,2021-2022
"474William MikelbrencisMetz, 20, D(R),M(R)",6.2,Ligue 1,2021-2022
"475Issouf SissokhoBordeaux, 23, DMC",6.2,Ligue 1,2021-2022
"476Adrian GrbicLorient, 28, FW",6.2,Ligue 1,2021-2022
"477Félix LemaréchalMonaco, 21, M(C)",6.2,Ligue 1,2021-2022
"478Jimmy BriandBordeaux, 39, M(LR),FW",6.2,Ligue 1,2021-2022
"479Suk Hyun-JunTroyes, 33, FW",6.19,Ligue 1,2021-2022
"480Yannis M'BembaNantes, 23, Defender",6.19,Ligue 1,2021-2022
"481Jordan TellClermont Foot, 27, Forward",6.19,Ligue 1,2021-2022
"482Habib DiarraStrasbourg, 21, M(CLR)",6.18,Ligue 1,2021-2022
"483Leny YoroLille, 19, D(C)",6.17,Ligue 1,2021-2022
"484Mamadou FofanaMetz, 27, D(C),DMC",6.17,Ligue 1,2021-2022
"485Romain SalinRennes, 40, GK",6.17,Ligue 1,2021-2022
"486Arial MendyClermont Foot, 30, D(L)",6.17,Ligue 1,2021-2022
"487Grejohn KyeiClermont Foot, 29, FW",6.17,Ligue 1,2021-2022
"488Karol FilaStrasbourg, 26, D(CR),M(R)",6.17,Ligue 1,2021-2022
"489Ismaël BouraLens, 24, M(L)",6.17,Ligue 1,2021-2022
"490Jérémy PiedLille, 35, D(LR),M(CLR)",6.17,Ligue 1,2021-2022
"491Valon BerishaReims, 32, M(CL)",6.16,Ligue 1,2021-2022
"492Yannick CahuzacLens, 40, DMC",6.16,Ligue 1,2021-2022
"493Benoît CostilBordeaux, 37, GK",6.16,Ligue 1,2021-2022
"494Nicholas GioacchiniMontpellier, 24, FW",6.16,Ligue 1,2021-2022
"495Nemanja RadonjicMarseille, 29, M(CLR),FW",6.16,Ligue 1,2021-2022
"496Renaud EmondNantes, 33, FW",6.16,Ligue 1,2021-2022
"497Willem GeubbelsNantes, 23, Forward",6.15,Ligue 1,2021-2022
"498Gerson RodriguesTroyes, 29, AM(CL),FW",6.15,Ligue 1,2021-2022
"499Darío BenedettoMarseille, 34, FW",6.15,Ligue 1,2021-2022
"500Luis HenriqueMarseille, 23, M(LR)",6.15,Ligue 1,2021-2022
"501Corentin JeanLens, 29, AM(LR),FW",6.14,Ligue 1,2021-2022
"502Lesley UgochukwuRennes, 20, DMC",6.14,Ligue 1,2021-2022
"503FransérgioBordeaux, 34, M(C),FW",6.14,Ligue 1,2021-2022
"504Enzo TchatoMontpellier, 22, D(R),M(R)",6.14,Ligue 1,2021-2022
"505Louis MafoutaMetz, 30, FW",6.14,Ligue 1,2021-2022
"506Bakary SakoSaint Etienne, 36, M(L),FW",6.14,Ligue 1,2021-2022
"507Abdoulaye BambaAngers, 34, D(CLR),M(R)",6.13,Ligue 1,2021-2022
"508Chrislain MatsimaMonaco, 22, D(C)",6.13,Ligue 1,2021-2022
"509Moïse Sahi DionStrasbourg, 23, Forward",6.13,Ligue 1,2021-2022
"510Cheikh NiasseLille, 25, DMC",6.13,Ligue 1,2021-2022
"511Nassim ChadliTroyes, 23, Forward",6.13,Ligue 1,2021-2022
"512Mahamé SibyStrasbourg, 28, Midfielder",6.13,Ligue 1,2021-2022
"513Rafiki SaïdBrest, 24, Forward",6.12,Ligue 1,2021-2022
"514Djeidi GassamaParis S-G, 21, M(CLR)",6.12,Ligue 1,2021-2022
"515Thomas FontaineLorient, 33, D(C)",6.12,Ligue 1,2021-2022
"516Enzo CrivelliSaint Etienne, 30, AM(L),FW",6.12,Ligue 1,2021-2022
"517Matheus ThulerMontpellier, 25, D(C)",6.12,Ligue 1,2021-2022
"518Jonathan IglesiasClermont Foot, 36, DMC",6.12,Ligue 1,2021-2022
"519Sekou YansanéParis S-G, 21, Forward",6.11,Ligue 1,2021-2022
"520Mamadou CamaraTroyes, 24, Forward",6.11,Ligue 1,2021-2022
"521Marin JakolisAngers, 28, Forward",6.11,Ligue 1,2021-2022
"522Dilane BakwaBordeaux, 22, AM(CLR)",6.1,Ligue 1,2021-2022
"523Charles BoliLens, 26, Midfielder",6.1,Ligue 1,2021-2022
"524Mehdi ZerkaneBordeaux, 25, AM(R)",6.1,Ligue 1,2021-2022
"525Andy DioufRennes, 21, DMC",6.1,Ligue 1,2021-2022
"526Paul BaysseBordeaux, 36, D(CR)",6.1,Ligue 1,2021-2022
"527Anastasios DonisReims, 28, AM(CR),FW",6.1,Ligue 1,2021-2022
"528Mathys TelRennes, 19, AM(L)",6.09,Ligue 1,2021-2022
"529El Hadji DieyeSaint Etienne, 22, Forward",6.08,Ligue 1,2021-2022
"530Jerome PhojoClermont Foot, 31, Defender",6.08,Ligue 1,2021-2022
"531Sacha DelayeMontpellier, 22, Forward",6.08,Ligue 1,2021-2022
"532Arnaud KalimuendoParis S-G, 23, FW",6.07,Ligue 1,2021-2022
"533Warren TchimbembéMetz, 26, Midfielder",6.07,Ligue 1,2021-2022
"534Loris BenitoBordeaux, 33, D(CL),M(L)",6.07,Ligue 1,2021-2022
"535Loum TchaounaRennes, 21, AM(CR),FW",6.07,Ligue 1,2021-2022
"536Lohann DoucetNantes, 22, Midfielder",6.07,Ligue 1,2021-2022
"537Youssouph BadjiBrest, 23, FW",6.06,Ligue 1,2021-2022
"538Pierre-Yves HamelLorient, 31, FW",6.06,Ligue 1,2021-2022
"539Xavi SimonsParis S-G, 21, AM(CLR),FW",6.06,Ligue 1,2021-2022
"540Assane DiousséSaint Etienne, 27, DMC",6.06,Ligue 1,2021-2022
"541Josue AlbertClermont Foot, 33, Defender",6.06,Ligue 1,2021-2022
"542Ignacio RamírezSaint Etienne, 28, Forward",6.05,Ligue 1,2021-2022
