Player Name,Rating,League,Season
"143Renan LodiMarseille, 26, D(L),M(L)",6.73,Ligue 1,2023-2024
"144Guillermo MaripánMonaco, 30, D(C)",6.72,Ligue 1,2023-2024
"145Lorenz AssignonRennes, 24, D(R),M(R)",6.72,Ligue 1,2023-2024
"146Enzo Le FéeRennes, 25, M(CLR)",6.72,Ligue 1,2023-2024
"147Ernest NuamahLyon, 21, AM(LR)",6.71,Ligue 1,2023-2024
"148Morgan SansonNice, 30, M(CLR)",6.71,Ligue 1,2023-2024
"149Jonathan GraditLens, 32, D(CR)",6.71,Ligue 1,2023-2024
"150Bradley BarcolaLyon, 22, AM(LR),FW",6.7,Ligue 1,2023-2024
"151Nabil AliouiLe Havre, 26, AM(CL),FW",6.7,Ligue 1,2023-2024
"152BeraldoParis S-G, 21, D(CL)",6.7,Ligue 1,2023-2024
"153Lovro MajerRennes, 27, AM(CR)",6.7,Ligue 1,2023-2024
"154Rémy CabellaLille, 34, M(CLR),FW",6.7,Ligue 1,2023-2024
"155Quentin MerlinNantes, 22, D(L),M(L)",6.69,Ligue 1,2023-2024
"156Yvon MvogoLorient, 30, GK",6.69,Ligue 1,2023-2024
"157Krépin DiattaMonaco, 25, D(R),M(CLR),FW",6.69,Ligue 1,2023-2024
"158Marshall MunetsiReims, 28, D(C),M(C)",6.69,Ligue 1,2023-2024
"159Arnaud KalimuendoRennes, 23, FW",6.69,Ligue 1,2023-2024
"160Jordan VeretoutMarseille, 31, M(C)",6.69,Ligue 1,2023-2024
"161Logan CostaToulouse, 23, D(C)",6.69,Ligue 1,2023-2024
"162Étienne YoutéLe Havre, 23, D(C)",6.69,Ligue 1,2023-2024
"163Yoram ZagueParis S-G, 18, Defender",6.68,Ligue 1,2023-2024
"164Warmed OmariRennes, 24, D(C)",6.68,Ligue 1,2023-2024
"165Nemanja MaticLyon, 36, DMC",6.68,Ligue 1,2023-2024
"166Nicolas PalloisNantes, 37, D(C)",6.68,Ligue 1,2023-2024
"167Steve MandandaRennes, 39, GK",6.68,Ligue 1,2023-2024
"168Alexsandro RibeiroLille, 25, D(C)",6.68,Ligue 1,2023-2024
"169Saïdou SowStrasbourg, 22, D(C)",6.68,Ligue 1,2023-2024
"170Nampalys MendyLens, 32, M(C)",6.68,Ligue 1,2023-2024
"171André AyewLe Havre, 35, M(CLR),FW",6.68,Ligue 1,2023-2024
"172Montassar TalbiLorient, 26, D(C)",6.68,Ligue 1,2023-2024
"173Stijn SpieringsToulouse, 28, M(C)",6.67,Ligue 1,2023-2024
"174Niklas SchmidtToulouse, 26, M(C),FW",6.67,Ligue 1,2023-2024
"175Nicolás TagliaficoLyon, 32, D(CL),M(L)",6.67,Ligue 1,2023-2024
"176Mohamed CamaraMonaco, 25, DMC",6.67,Ligue 1,2023-2024
"177Nordi MukieleParis S-G, 27, D(CR),M(R)",6.67,Ligue 1,2023-2024
"178Alidu SeiduClermont Foot, 24, D(CR)",6.67,Ligue 1,2023-2024
"179Baptiste SantamaríaRennes, 29, DMC",6.66,Ligue 1,2023-2024
"180Becir OmeragicMontpellier, 23, D(C),DMC",6.66,Ligue 1,2023-2024
"181Pau LópezMarseille, 30, GK",6.66,Ligue 1,2023-2024
"182Darlin YongwaLorient, 24, M(L)",6.66,Ligue 1,2023-2024
"183Rubén BlancoMarseille, 29, GK",6.65,Ligue 1,2023-2024
"184Corentin TolissoLyon, 30, D(R),M(CR)",6.65,Ligue 1,2023-2024
"185Terem MoffiNice, 25, AM(R),FW",6.65,Ligue 1,2023-2024
"186Lucas PerrinStrasbourg, 26, D(C)",6.65,Ligue 1,2023-2024
"187Christopher JullienMontpellier, 31, D(C)",6.65,Ligue 1,2023-2024
"188Angelo FulginiLens, 28, AM(CLR),FW",6.64,Ligue 1,2023-2024
"189Siriné DoucouréLorient, 22, FW",6.64,Ligue 1,2023-2024
"190Youssouf NdayishimiyeNice, 26, D(C),DMC",6.64,Ligue 1,2023-2024
"191Orel MangalaLyon, 26, M(C)",6.63,Ligue 1,2023-2024
"192Kamory DoumbiaBrest, 22, AM(C)",6.63,Ligue 1,2023-2024
"193Abdoulaye TouréLe Havre, 30, DMC",6.63,Ligue 1,2023-2024
"194Isaak TouréLorient, 21, D(C)",6.63,Ligue 1,2023-2024
"195Mahamadou NagidaRennes, 19, M(L)",6.63,Ligue 1,2023-2024
"196Yehvann DioufReims, 25, GK",6.62,Ligue 1,2023-2024
"197Silvan HeftiMontpellier, 27, D(R),M(R)",6.62,Ligue 1,2023-2024
"198Emran SogloMarseille, 19, Defender",6.62,Ligue 1,2023-2024
"199Théo Sainte-LuceMontpellier, 26, D(L)",6.62,Ligue 1,2023-2024
"200Philipp KöhnMonaco, 26, GK",6.62,Ligue 1,2023-2024
"201Eray CömertNantes, 27, D(C),DMC",6.62,Ligue 1,2023-2024
"202Formose MendyLorient, 24, D(C)",6.62,Ligue 1,2023-2024
"203Geoffrey KondogbiaMarseille, 32, D(C),DMC",6.62,Ligue 1,2023-2024
"204Douglas AugustoNantes, 28, DMC",6.61,Ligue 1,2023-2024
"205Guéla DouéRennes, 22, D(CR)",6.61,Ligue 1,2023-2024
"206Julien PonceauLorient, 24, AM(C)",6.61,Ligue 1,2023-2024
"207Papa DialloMetz, 20, AM(L)",6.61,Ligue 1,2023-2024
"208Alban LafontNantes, 26, GK",6.61,Ligue 1,2023-2024
"209Hicham BoudaouiNice, 25, M(CR)",6.61,Ligue 1,2023-2024
"210Adrien TruffertRennes, 23, D(L),M(L)",6.61,Ligue 1,2023-2024
"211Pablo RosarioNice, 28, D(CR),DMC",6.61,Ligue 1,2023-2024
"212Hugo MagnettiBrest, 26, DMC",6.61,Ligue 1,2023-2024
"213Mohamed BayoLe Havre, 26, FW",6.61,Ligue 1,2023-2024
"214Florent MolletNantes, 33, AM(CLR)",6.61,Ligue 1,2023-2024
"215Iliman NdiayeMarseille, 24, AM(CLR),FW",6.61,Ligue 1,2023-2024
"216Grégoire CoudertBrest, 25, Goalkeeper",6.61,Ligue 1,2023-2024
"217Deiver MachadoLens, 31, D(L),M(L)",6.6,Ligue 1,2023-2024
"218Pablo PagisLorient, 22, Forward",6.6,Ligue 1,2023-2024
"219Habib DiarraStrasbourg, 21, M(CLR)",6.6,Ligue 1,2023-2024
"220Kassoum OuattaraMonaco, 20, D(L),M(L)",6.6,Ligue 1,2023-2024
"221Cristian CásseresToulouse, 25, M(CR)",6.59,Ligue 1,2023-2024
"222Jake O'BrienLyon, 23, D(C)",6.59,Ligue 1,2023-2024
"223Duje Caleta-CarLyon, 28, D(C)",6.59,Ligue 1,2023-2024
"224Akor AdamsMontpellier, 25, FW",6.59,Ligue 1,2023-2024
"225Junior MwangaStrasbourg, 21, DMC",6.59,Ligue 1,2023-2024
"226Yoann SalmierLe Havre, 32, D(CR)",6.59,Ligue 1,2023-2024
"227Jean-Charles CastellettoNantes, 30, D(CR)",6.58,Ligue 1,2023-2024
"228Milan SkriniarParis S-G, 30, D(C)",6.58,Ligue 1,2023-2024
"229Abakar SyllaStrasbourg, 22, D(C)",6.58,Ligue 1,2023-2024
"230Ayman KariLorient, 20, AM(C)",6.58,Ligue 1,2023-2024
"231Sergio AkiemeReims, 27, D(L),M(L)",6.58,Ligue 1,2023-2024
"232Mohamed-Ali ChoNice, 21, AM(R),FW",6.58,Ligue 1,2023-2024
"233Moussa DiarraToulouse, 24, D(CL)",6.58,Ligue 1,2023-2024
"234Ainsley Maitland-NilesLyon, 27, D(LR),M(CLR)",6.57,Ligue 1,2023-2024
"235Thomas DelaineStrasbourg, 32, D(L),M(LR)",6.57,Ligue 1,2023-2024
"236Ibrahim CissokoToulouse, 21, AM(L)",6.57,Ligue 1,2023-2024
"237Lucas MincarelliMontpellier, 21, D(L)",6.57,Ligue 1,2023-2024
"238Habib KeïtaClermont Foot, 23, DMC",6.57,Ligue 1,2023-2024
"239Christopher WoohRennes, 23, D(C)",6.57,Ligue 1,2023-2024
"240Keito NakamuraReims, 24, AM(L)",6.56,Ligue 1,2023-2024
"241ÂngeloStrasbourg, 20, AM(LR)",6.56,Ligue 1,2023-2024
"242Mikkel DeslerToulouse, 29, D(R),M(R)",6.56,Ligue 1,2023-2024
"243Soungoutou MagassaMonaco, 21, D(C),DMC",6.56,Ligue 1,2023-2024
"244Pape GueyeMarseille, 26, M(C)",6.56,Ligue 1,2023-2024
"245Folarin BalogunMonaco, 23, FW",6.56,Ligue 1,2023-2024
"246Guillaume DietschMetz, 23, GK",6.56,Ligue 1,2023-2024
"247Ablie JallowMetz, 26, AM(CR)",6.55,Ligue 1,2023-2024
"248Matthis AblineNantes, 21, AM(L),FW",6.55,Ligue 1,2023-2024
"249Azor MatusiwaRennes, 26, DMC",6.55,Ligue 1,2023-2024
"250Jim AllevinahClermont Foot, 29, M(CLR)",6.55,Ligue 1,2023-2024
"251Yusuf YaziciLille, 28, M(CLR),FW",6.54,Ligue 1,2023-2024
"252Eliesse Ben SeghirMonaco, 20, AM(CL),FW",6.54,Ligue 1,2023-2024
"253Fali CandéMetz, 27, D(CL),M(L)",6.54,Ligue 1,2023-2024
"254Andy DioufLens, 21, DMC",6.54,Ligue 1,2023-2024
"255Falaye SackoMontpellier, 29, D(CLR),M(R)",6.54,Ligue 1,2023-2024
"256Elye WahiLens, 22, AM(L),FW",6.54,Ligue 1,2023-2024
"257Maxime ColinMetz, 33, D(CLR),M(R)",6.53,Ligue 1,2023-2024
"258Emmanuel SabbiLe Havre, 27, AM(CL),FW",6.53,Ligue 1,2023-2024
"259César GelabertToulouse, 24, AM(L)",6.53,Ligue 1,2023-2024
"260Breel EmboloMonaco, 28, AM(CR),FW",6.53,Ligue 1,2023-2024
"261JeffinhoLyon, 25, AM(L)",6.53,Ligue 1,2023-2024
"262Josué CasimirLe Havre, 23, M(LR),FW",6.53,Ligue 1,2023-2024
"263Julien Le CardinalBrest, 27, D(C)",6.53,Ligue 1,2023-2024
"264Cheick Oumar KonatéClermont Foot, 20, D(C),M(R)",6.53,Ligue 1,2023-2024
"265Gerzino NyamsiStrasbourg, 28, D(C)",6.53,Ligue 1,2023-2024
"266Oussama TarghallineLe Havre, 22, M(C)",6.52,Ligue 1,2023-2024
"267Ludovic BlasRennes, 27, M(CLR),FW",6.52,Ligue 1,2023-2024
"268Tiémoué BakayokoLorient, 30, DMC",6.51,Ligue 1,2023-2024
"269Jordan LotombaNice, 26, D(LR),M(R)",6.51,Ligue 1,2023-2024
"270Emanuel EmeghaStrasbourg, 22, FW",6.51,Ligue 1,2023-2024
"271Sadibou SanéMetz, 20, D(C)",6.51,Ligue 1,2023-2024
"272Marcus CocoNantes, 28, D(R),M(LR),FW",6.51,Ligue 1,2023-2024
"273Abdukodir KhusanovLens, 20, D(C)",6.51,Ligue 1,2023-2024
"274Daler KuzyaevLe Havre, 32, D(R),M(CLR)",6.51,Ligue 1,2023-2024
"275Pedro ChirivellaNantes, 27, DMC",6.5,Ligue 1,2023-2024
"276Gaëtan LabordeNice, 30, AM(CLR),FW",6.5,Ligue 1,2023-2024
"277Mathias Pereira LageBrest, 28, M(CLR)",6.5,Ligue 1,2023-2024
"278Panos KatserisLorient, 23, M(R)",6.5,Ligue 1,2023-2024
"279Didier Lamkel ZéMetz, 28, M(CL),FW",6.5,Ligue 1,2023-2024
"280Senny MayuluParis S-G, 18, M(C)",6.5,Ligue 1,2023-2024
"281Ulisses GarciaMarseille, 29, D(L),DMC,M(L)",6.5,Ligue 1,2023-2024
"282Quentin MerlinMarseille, 22, D(L),M(L)",6.5,Ligue 1,2023-2024
"283Josh Wilson-EsbrandReims, 22, D(L),M(L)",6.5,Ligue 1,2023-2024
"284Koffi KouaoMetz, 26, D(R)",6.5,Ligue 1,2023-2024
"285Antoine MendyNice, 20, D(CR)",6.5,Ligue 1,2023-2024
"286Jean OnanaMarseille, 25, DMC",6.49,Ligue 1,2023-2024
"287Badredine BouananiLorient, 20, AM(CR)",6.49,Ligue 1,2023-2024
"288Frank MagriToulouse, 25, FW",6.49,Ligue 1,2023-2024
"289Wesley SaïdLens, 29, AM(CLR),FW",6.49,Ligue 1,2023-2024
"290Birger MelingRennes, 30, D(LR),DMC",6.49,Ligue 1,2023-2024
"291Oumar DiakitéReims, 21, FW",6.49,Ligue 1,2023-2024
"292Adam OunasLille, 28, AM(CLR),FW",6.49,Ligue 1,2023-2024
"293Maxime GonalonsClermont Foot, 35, D(C),M(C)",6.49,Ligue 1,2023-2024
"294Amir RichardsonReims, 23, DMC",6.48,Ligue 1,2023-2024
"295Sinaly DiomandéLyon, 23, D(CR)",6.48,Ligue 1,2023-2024
"296Azzedine OunahiMarseille, 24, AM(CR)",6.48,Ligue 1,2023-2024
"297Shamar NicholsonClermont Foot, 27, AM(C),FW",6.48,Ligue 1,2023-2024
"298Vincent Le GoffLorient, 35, D(CL),M(L)",6.47,Ligue 1,2023-2024
"299Johan GastienClermont Foot, 37, DMC",6.47,Ligue 1,2023-2024
"300Guillaume RestesToulouse, 19, GK",6.47,Ligue 1,2023-2024
"301Carlos SolerParis S-G, 28, M(CLR)",6.47,Ligue 1,2023-2024
"302Loïc NegoLe Havre, 34, D(R),M(CR)",6.47,Ligue 1,2023-2024
"303Dejan LovrenLyon, 35, D(C)",6.47,Ligue 1,2023-2024
"304Jean-Kévin DuverneNantes, 27, D(CLR)",6.46,Ligue 1,2023-2024
"305Bamo MeïtéMarseille, 23, D(C)",6.46,Ligue 1,2023-2024
"306Saïmon BouabréMonaco, 18, Midfielder",6.46,Ligue 1,2023-2024
"307Evann GuessandNice, 23, AM(CLR),FW",6.46,Ligue 1,2023-2024
"308Sofiane DiopNice, 24, AM(CLR)",6.46,Ligue 1,2023-2024
"309Paul AkouokouLyon, 27, DMC",6.46,Ligue 1,2023-2024
"310Ibrahima SissokoStrasbourg, 27, D(C),DMC",6.45,Ligue 1,2023-2024
"311Kévin N'DoramMetz, 29, DMC",6.45,Ligue 1,2023-2024
"312Jérémy Le DouaronBrest, 26, AM(L),FW",6.45,Ligue 1,2023-2024
"313Kévin Van Den KerkhofMetz, 28, AM(R)",6.45,Ligue 1,2023-2024
"314Enzo TchatoMontpellier, 22, D(R),M(R)",6.45,Ligue 1,2023-2024
"315Florent OgierClermont Foot, 35, D(C)",6.45,Ligue 1,2023-2024
"316Ivan CavaleiroLille, 31, AM(CLR),FW",6.44,Ligue 1,2023-2024
"317Gabriel GudmundssonLille, 25, D(CL),M(LR)",6.44,Ligue 1,2023-2024
"318Cheikh SabalyMetz, 25, AM(L)",6.44,Ligue 1,2023-2024
"319Ibrahim SalahRennes, 23, AM(L),FW",6.44,Ligue 1,2023-2024
"320Axel GueguinMontpellier, 19, Forward",6.44,Ligue 1,2023-2024
"321Tanguy CoulibalyMontpellier, 24, M(CLR),FW",6.44,Ligue 1,2023-2024
"322Nathaniel AdjeiLorient, 22, D(C)",6.44,Ligue 1,2023-2024
"323Malick FofanaLyon, 19, M(L)",6.43,Ligue 1,2023-2024
"324Alidu SeiduRennes, 24, D(CR)",6.43,Ligue 1,2023-2024
"325Jonas MartinBrest, 34, M(CL)",6.43,Ligue 1,2023-2024
"326Arthur AttaMetz, 22, AM(C)",6.43,Ligue 1,2023-2024
"327Yassine KechtaLe Havre, 22, M(C)",6.43,Ligue 1,2023-2024
"328Tino KadewereNantes, 29, AM(CLR),FW",6.43,Ligue 1,2023-2024
"329Jordan FerriMontpellier, 32, M(C)",6.42,Ligue 1,2023-2024
"330MarquinhosNantes, 21, D(R),M(R)",6.42,Ligue 1,2023-2024
"331Théo Le BrisLorient, 22, M(L)",6.42,Ligue 1,2023-2024
"332Lebo MothibaStrasbourg, 29, FW",6.42,Ligue 1,2023-2024
"333Zakaria AboukhlalToulouse, 25, AM(CLR),FW",6.42,Ligue 1,2023-2024
"334Khalil FayadMontpellier, 20, M(CL)",6.42,Ligue 1,2023-2024
"335Reda KhadraReims, 23, AM(CLR),FW",6.41,Ligue 1,2023-2024
"336Luis HenriqueMarseille, 23, M(LR)",6.41,Ligue 1,2023-2024
"337Aron DønnumToulouse, 26, M(CLR)",6.41,Ligue 1,2023-2024
"338Jeanuël BelocianRennes, 20, D(CL)",6.41,Ligue 1,2023-2024
"339Benjamin MendyLorient, 30, D(L),DMC,M(L)",6.41,Ligue 1,2023-2024
"340Danley Jean JacquesMetz, 24, DMC",6.41,Ligue 1,2023-2024
"341Denis GenreauToulouse, 25, AM(C)",6.4,Ligue 1,2023-2024
"342Tom LouchetNice, 21, D(R),M(R)",6.4,Ligue 1,2023-2024
"343Simon ElisorMetz, 25, FW",6.4,Ligue 1,2023-2024
"344Matz SelsStrasbourg, 32, GK",6.4,Ligue 1,2023-2024
"345Bamba DiengLorient, 24, AM(L),FW",6.4,Ligue 1,2023-2024
"346Mamadou SakhoMontpellier, 35, D(C)",6.4,Ligue 1,2023-2024
"347Christophe HérelleMetz, 32, D(CR)",6.4,Ligue 1,2023-2024
"348Sanjin PrcicStrasbourg, 31, M(C)",6.4,Ligue 1,2023-2024
"349Wahbi KhazriMontpellier, 34, M(CLR),FW",6.4,Ligue 1,2023-2024
"350Warren KamanziToulouse, 24, D(R),M(R)",6.4,Ligue 1,2023-2024
"351Ronaël Pierre-GabrielNantes, 26, D(CLR),M(R)",6.39,Ligue 1,2023-2024
"352Maxime BusiReims, 25, D(R),M(R)",6.39,Ligue 1,2023-2024
"353HenriqueLyon, 30, D(L),M(L)",6.39,Ligue 1,2023-2024
"354Nicolas CozzaNantes, 26, D(CL),M(L)",6.39,Ligue 1,2023-2024
"355Elbasan RashaniClermont Foot, 31, AM(CLR)",6.38,Ligue 1,2023-2024
"356Alaa BellaarouchStrasbourg, 23, GK",6.38,Ligue 1,2023-2024
"357Eli KroupiLorient, 18, FW",6.38,Ligue 1,2023-2024
"358Morgan GuilavoguiLens, 26, AM(R),FW",6.38,Ligue 1,2023-2024
"359Óscar EstupiñánMetz, 28, FW",6.38,Ligue 1,2023-2024
"360Julien LaporteLorient, 31, D(C)",6.38,Ligue 1,2023-2024
"361Gédéon KaluluLorient, 27, D(R),M(R)",6.37,Ligue 1,2023-2024
"362Chrislain MatsimaClermont Foot, 22, D(C)",6.37,Ligue 1,2023-2024
"363Ismaël DoukouréStrasbourg, 21, D(C),DMC",6.37,Ligue 1,2023-2024
"364Alan VirginiusClermont Foot, 22, AM(R),FW",6.37,Ligue 1,2023-2024
"365Alexis Claude-MauriceNice, 26, AM(CL),FW",6.36,Ligue 1,2023-2024
"366Kevin GameiroStrasbourg, 37, AM(C),FW",6.36,Ligue 1,2023-2024
"367Andy PelmardClermont Foot, 24, D(CR)",6.36,Ligue 1,2023-2024
"368Jérémy SebasStrasbourg, 21, Forward",6.36,Ligue 1,2023-2024
"369Saël KumbediLyon, 19, D(R),M(R)",6.36,Ligue 1,2023-2024
"370Adrien ThomassonLens, 31, M(CLR)",6.36,Ligue 1,2023-2024
"371Yohann MagninClermont Foot, 27, M(C)",6.36,Ligue 1,2023-2024
"372Thibault De SmetReims, 26, D(L),M(L)",6.35,Ligue 1,2023-2024
"373Bilal BoutobbaClermont Foot, 26, AM(R)",6.35,Ligue 1,2023-2024
"374Thomas FoketReims, 30, D(CLR),M(R)",6.35,Ligue 1,2023-2024
"375Jérémy JacquetClermont Foot, 19, Defender",6.35,Ligue 1,2023-2024
"376Mama BaldéLyon, 29, D(R),M(CLR),FW",6.35,Ligue 1,2023-2024
"377Ismaël TraoréMetz, 38, D(CR)",6.35,Ligue 1,2023-2024
"378Maximiliano CaufriezClermont Foot, 28, D(CR)",6.34,Ligue 1,2023-2024
"379Farès ChaïbiToulouse, 22, AM(CLR),FW",6.34,Ligue 1,2023-2024
"380Shavy BabickaToulouse, 24, FW",6.33,Ligue 1,2023-2024
"381Joel AsoroMetz, 25, AM(R),FW",6.33,Ligue 1,2023-2024
"382Benjamin StambouliReims, 34, D(CR),M(C)",6.33,Ligue 1,2023-2024
"383Óscar CortésLens, 21, AM(L)",6.33,Ligue 1,2023-2024
"384Chrislain MatsimaMonaco, 22, D(C)",6.32,Ligue 1,2023-2024
"385Abdoul Kader BambaNantes, 30, AM(LR)",6.32,Ligue 1,2023-2024
"386Kévin KebenToulouse, 21, D(R)",6.32,Ligue 1,2023-2024
"387Jhoanner ChávezLens, 22, D(L),M(L)",6.32,Ligue 1,2023-2024
"388Antoine JoujouLe Havre, 21, AM(L)",6.32,Ligue 1,2023-2024
"389Valentin Atangana EdoaReims, 19, DMC",6.32,Ligue 1,2023-2024
"390Badredine BouananiNice, 20, AM(CR)",6.31,Ligue 1,2023-2024
"391Carlos BalebaLille, 21, DMC",6.31,Ligue 1,2023-2024
"392Amin SarrLyon, 23, AM(L),FW",6.31,Ligue 1,2023-2024
"393Moussa SissokoNantes, 35, M(CR)",6.31,Ligue 1,2023-2024
"394Kelvin AmianNantes, 27, D(CLR),M(R)",6.3,Ligue 1,2023-2024
"395Hákon HaraldssonLille, 21, AM(CL),FW",6.3,Ligue 1,2023-2024
"396Keylor NavasParis S-G, 38, GK",6.3,Ligue 1,2023-2024
"397Bilal NadirMarseille, 21, Midfielder",6.3,Ligue 1,2023-2024
"398Fabian RiederRennes, 23, AM(CR)",6.3,Ligue 1,2023-2024
"399Rabby NzingoulaStrasbourg, 19, DMC",6.29,Ligue 1,2023-2024
"400Skelly AlveroLyon, 22, M(C)",6.29,Ligue 1,2023-2024
"401Samuel MoutoussamyNantes, 28, M(CL)",6.29,Ligue 1,2023-2024
"402Julien Le CardinalLens, 27, D(C)",6.29,Ligue 1,2023-2024
"403Faris MoumbagnaMarseille, 24, FW",6.28,Ligue 1,2023-2024
"404Faitout MaouassaLens, 26, D(L),M(LR)",6.28,Ligue 1,2023-2024
"405Jean-Victor MakengoLorient, 26, M(CL)",6.27,Ligue 1,2023-2024
"406Eliot MatazoMonaco, 23, DMC",6.27,Ligue 1,2023-2024
"407Reda BelahyaneNice, 20, DMC",6.27,Ligue 1,2023-2024
"408Moïse Sahi DionStrasbourg, 23, Forward",6.27,Ligue 1,2023-2024
"409Trévis DagoLille, 20, Forward",6.27,Ligue 1,2023-2024
"410Valentin RosierNice, 28, D(LR),M(LR)",6.26,Ligue 1,2023-2024
"411Elye WahiMontpellier, 22, AM(L),FW",6.26,Ligue 1,2023-2024
"412Mehdi ZeffaneClermont Foot, 32, D(LR),M(R)",6.26,Ligue 1,2023-2024
"413Aliou BaldeNice, 22, Forward",6.26,Ligue 1,2023-2024
"414Jérémy JacquetRennes, 19, Defender",6.25,Ligue 1,2023-2024
"415Massadio HaïdaraLens, 32, D(CL),M(L)",6.25,Ligue 1,2023-2024
"416Amadou KonéReims, 19, DMC",6.25,Ligue 1,2023-2024
"417Grejohn KyeiClermont Foot, 29, FW",6.25,Ligue 1,2023-2024
"418Issa SoumaréLe Havre, 24, AM(L),FW",6.24,Ligue 1,2023-2024
"419Nathan ZézéNantes, 19, D(C)",6.24,Ligue 1,2023-2024
"420Mathieu GorgelinLe Havre, 34, GK",6.23,Ligue 1,2023-2024
"421Nolan MbembaLe Havre, 29, Midfielder",6.22,Ligue 1,2023-2024
"422Aiyegun TosinLorient, 26, AM(C),FW",6.22,Ligue 1,2023-2024
"423AdsonNantes, 24, AM(LR)",6.22,Ligue 1,2023-2024
"424Salis Abdul SamedLens, 24, DMC",6.22,Ligue 1,2023-2024
"425Bénie TraoréNantes, 22, Forward",6.22,Ligue 1,2023-2024
"426Oualid El HajjamLe Havre, 33, D(CR)",6.22,Ligue 1,2023-2024
"427Kelvin YeboahMontpellier, 24, FW",6.22,Ligue 1,2023-2024
"428Mamady BangréToulouse, 23, Midfielder",6.21,Ligue 1,2023-2024
"429Naatan SkyttäToulouse, 22, Midfielder",6.21,Ligue 1,2023-2024
"430Bertug YildirimRennes, 22, FW",6.21,Ligue 1,2023-2024
"431Bonke InnocentLorient, 29, DMC",6.21,Ligue 1,2023-2024
"432Ibou SanéMetz, 19, Forward",6.2,Ligue 1,2023-2024
"433Alan VirginiusLille, 22, AM(R),FW",6.2,Ligue 1,2023-2024
"434Joaquín CorreaMarseille, 30, AM(CL),FW",6.19,Ligue 1,2023-2024
"435François MugheMarseille, 20, Forward",6.19,Ligue 1,2023-2024
"436Mohamed El ArouchLyon, 20, Midfielder",6.19,Ligue 1,2023-2024
"437Aloïs ConfaisLe Havre, 28, D(R),DMC",6.19,Ligue 1,2023-2024
"438Vito MannoneLille, 36, GK",6.19,Ligue 1,2023-2024
"439Johann LepenantLyon, 22, M(C)",6.19,Ligue 1,2023-2024
"440Mamadou CoulibalyMonaco, 20, Midfielder",6.18,Ligue 1,2023-2024
"441Yaya FofanaReims, 20, M(C)",6.18,Ligue 1,2023-2024
"442Tino KadewereLyon, 29, AM(CLR),FW",6.17,Ligue 1,2023-2024
"443Mahamadou DiawaraLyon, 20, M(C)",6.17,Ligue 1,2023-2024
"444Achraf DariBrest, 25, D(C)",6.17,Ligue 1,2023-2024
"445Enzo MongoNantes, 19, Defender",6.17,Ligue 1,2023-2024
"446Ibrahima KonéLorient, 25, FW",6.17,Ligue 1,2023-2024
"447Raimane DaouMarseille, 20, Midfielder",6.17,Ligue 1,2023-2024
"448Yanis BegraouiToulouse, 23, AM(L)",6.17,Ligue 1,2023-2024
"449Léo LeroyMontpellier, 25, DMC",6.17,Ligue 1,2023-2024
"450Ayanda SishubaLens, 20, Midfielder",6.17,Ligue 1,2023-2024
"451Yann KaramohMontpellier, 26, AM(CLR),FW",6.17,Ligue 1,2023-2024
"452Adrien LebeauBrest, 25, Midfielder",6.17,Ligue 1,2023-2024
"453Ibrahim DiakitéReims, 21, D(CR)",6.16,Ligue 1,2023-2024
"454Mathis LambourdeRennes, 19, Forward",6.16,Ligue 1,2023-2024
"455Joel MvukaLorient, 22, AM(R)",6.16,Ligue 1,2023-2024
"456Mamadou DiakhonReims, 19, Forward",6.15,Ligue 1,2023-2024
"457Mattéo GuendouziMarseille, 25, M(C)",6.15,Ligue 1,2023-2024
"458Jean N'GuessanMetz, 21, Midfielder",6.15,Ligue 1,2023-2024
"459Fabien CentonzeNantes, 29, D(R),M(R)",6.15,Ligue 1,2023-2024
"460Amine SalamaReims, 24, FW",6.15,Ligue 1,2023-2024
"461Jaouen HadjamNantes, 21, D(L)",6.14,Ligue 1,2023-2024
"462Sacha DelayeMontpellier, 22, Forward",6.14,Ligue 1,2023-2024
"463Bassirou N'diayeLorient, 23, Forward",6.14,Ligue 1,2023-2024
"464Steven BaseyaStrasbourg, 20, Defender",6.14,Ligue 1,2023-2024
"465Christ MbondiReims, 20, Forward",6.14,Ligue 1,2023-2024
"466Joseph NduquidiMetz, 20, DMC",6.14,Ligue 1,2023-2024
"467Cher NdourParis S-G, 20, DMC",6.13,Ligue 1,2023-2024
"468Ignatius GanagoNantes, 26, AM(LR),FW",6.13,Ligue 1,2023-2024
"469Jessy DeminguetStrasbourg, 27, M(CL)",6.13,Ligue 1,2023-2024
"470Yoël ArmougomClermont Foot, 26, D(L)",6.12,Ligue 1,2023-2024
"471Gift OrbanLyon, 22, FW",6.12,Ligue 1,2023-2024
"472Hianga'a MbockBrest, 25, DMC",6.12,Ligue 1,2023-2024
"473Rassoul NdiayeLe Havre, 23, M(C)",6.11,Ligue 1,2023-2024
"474Samuel GrandsirLe Havre, 28, AM(LR)",6.11,Ligue 1,2023-2024
"475Myron BoaduMonaco, 24, FW",6.1,Ligue 1,2023-2024
"476Thérence KoudouReims, 20, Defender",6.1,Ligue 1,2023-2024
"477Adel MahamoudNantes, 22, Forward",6.1,Ligue 1,2023-2024
"478Aurelien PelonLorient, 20, Defender",6.1,Ligue 1,2023-2024
"479Simon EbonogLe Havre, 20, Midfielder",6.09,Ligue 1,2023-2024
"480Élysée LogboLe Havre, 20, Forward",6.09,Ligue 1,2023-2024
