,Player Name,Rating,League,Season,Squad
2130,Andrea Consigli,6.42,Serie A,2023-2024,Sassuolo
2131,Jacopo Fazzini,6.42,Serie A,2023-2024,Empoli
2132,Zeki elik,6.42,Serie A,2023-2024,Roma
2133,Luca Lipani,6.42,Serie A,2023-2024,Sassuolo
2134,Vincenzo Fiorillo,6.42,Serie A,2023-2024,Salernitana
2135,Josh Doig,6.42,Serie A,2023-2024,Sassuolo
2136,Luis Muriel,6.42,Serie A,2023-2024,Atalanta
2137,Pol Lirola,6.42,Serie A,2023-2024,Frosinone
2138,Antonín Barák,6.42,Serie A,2023-2024,Fiorentina
2139,Guillermo Ochoa,6.41,Serie A,2023-2024,Salernitana
2140,Kevin Strootman,6.41,Serie A,2023-2024,Genoa
2141,Nicola Zalewski,6.41,Serie A,2023-2024,Roma
2142,Riccardo Marchizza,6.41,Serie A,2023-2024,Frosinone
2143,Lorenzo Pirola,6.41,Serie A,2023-2024,Salernitana
2144,M Bala Nzola,6.41,Serie A,2023-2024,Fiorentina
2145,Eljif Elmas,6.41,Serie A,2023-2024,Napoli
2146,Noah OkaforA,6.41,Serie A,2023-2024,C Milan
2147,Cyril Ngonge,6.41,Serie A,2023-2024,Napoli
2148,Aarón Martín,6.41,Serie A,2023-2024,Genoa
2149,Gabriele Zappa,6.41,Serie A,2023-2024,Cagliari
2150,Jens Cajuste,6.41,Serie A,2023-2024,Napoli
2151,Matteo Prati,6.41,Serie A,2023-2024,Cagliari
2152,Domagoj Bradaric,6.4,Serie A,2023-2024,Salernitana
2153,Simone Bastoni,6.4,Serie A,2023-2024,Empoli
2154,Francesco Rossi,6.4,Serie A,2023-2024,Atalanta
2155,Ibrahim Sulemana,6.4,Serie A,2023-2024,Cagliari
2156,Simone Scuffet,6.4,Serie A,2023-2024,Cagliari
2157,Berkan Kutlu,6.4,Serie A,2023-2024,Genoa
2158,Arkadiusz Milik,6.4,Serie A,2023-2024,Juventus
2159,Antonio MiranteA,6.4,Serie A,2023-2024,C Milan
2160,Filippo Ranocchia,6.39,Serie A,2023-2024,Empoli
2161,Rolando Mandragora,6.39,Serie A,2023-2024,Fiorentina
2162,Valentín Carboni,6.39,Serie A,2023-2024,Monza
2163,Paul Pogba,6.39,Serie A,2023-2024,Juventus
2164,Rares Burnete,6.39,Serie A,2023-2024,Lecce
2165,Lorenzo Colombo,6.39,Serie A,2023-2024,Monza
2166,Federico Baschirotto,6.39,Serie A,2023-2024,Lecce
2167,Darko Lazovic,6.38,Serie A,2023-2024,Verona
2168,Davide Faraoni,6.38,Serie A,2023-2024,Fiorentina
2169,Gianluca Lapadula,6.38,Serie A,2023-2024,Cagliari
2170,Cristian Volpato,6.38,Serie A,2023-2024,Sassuolo
2171,Danilo Cataldi,6.38,Serie A,2023-2024,Lazio
2172,Mattia CaldaraA,6.38,Serie A,2023-2024,C Milan
2173,Marco Brescianini,6.38,Serie A,2023-2024,Frosinone
2174,Joan González,6.38,Serie A,2023-2024,Lecce
2175,Andrea Petagna,6.38,Serie A,2023-2024,Cagliari
2176,Yunus MusahA,6.38,Serie A,2023-2024,C Milan
2177,El Bilal Touré,6.38,Serie A,2023-2024,Atalanta
2178,Festy Ebosele,6.37,Serie A,2023-2024,Udinese
2179,Edoardo Goldaniga,6.37,Serie A,2023-2024,Cagliari
2180,Chris Smalling,6.37,Serie A,2023-2024,Roma
2181,Nedim Bajrami,6.37,Serie A,2023-2024,Sassuolo
2182,Gianluca Gaetano,6.37,Serie A,2023-2024,Napoli
2183,Luca Pellegrini,6.37,Serie A,2023-2024,Lazio
2184,Giuseppe Pezzella,6.37,Serie A,2023-2024,Empoli
2185,Matheus Henrique,6.36,Serie A,2023-2024,Sassuolo
2186,Kingsley Ehizibue,6.36,Serie A,2023-2024,Udinese
2187,Mohamed Kaba,6.36,Serie A,2023-2024,Lecce
2188,Stefano Sensi,6.36,Serie A,2023-2024,Inter
2189,Loum Tchaouna,6.36,Serie A,2023-2024,Salernitana
2190,Rafael Tolói,6.36,Serie A,2023-2024,Atalanta
2191,Boulaye Dia,6.36,Serie A,2023-2024,Salernitana
2192,Oussama El Azzouzi,6.36,Serie A,2023-2024,Bologna
2193,Josh Doig,6.36,Serie A,2023-2024,Verona
2194,Sardar Azmoun,6.35,Serie A,2023-2024,Roma
2195,Lassana Coulibaly,6.35,Serie A,2023-2024,Salernitana
2196,Elseid Hysaj,6.35,Serie A,2023-2024,Lazio
2197,Hans Nicolussi Caviglia,6.35,Serie A,2023-2024,Juventus
2198,Boris Radunovic,6.35,Serie A,2023-2024,Cagliari
2199,Ahmed Touba,6.35,Serie A,2023-2024,Lecce
2200,Tommaso Baldanzi,6.35,Serie A,2023-2024,Roma
2201,Eldor Shomurodov,6.35,Serie A,2023-2024,Cagliari
2202,Santiago Castro,6.35,Serie A,2023-2024,Bologna
2203,Alexis Blin,6.35,Serie A,2023-2024,Lecce
2204,Nicola Sansone,6.34,Serie A,2023-2024,Lecce
2205,Luca Caldirola,6.34,Serie A,2023-2024,Monza
2206,Francesco Gelli,6.34,Serie A,2023-2024,Frosinone
2207,Vítinha,6.34,Serie A,2023-2024,Genoa
2208,Mattia Viti,6.34,Serie A,2023-2024,Sassuolo
2209,Gian Marco Ferrari,6.34,Serie A,2023-2024,Sassuolo
2210,Gustav Isaksen,6.34,Serie A,2023-2024,Lazio
2211,Giorgio Cittadini,6.34,Serie A,2023-2024,Genoa
2212,Pasquale Mazzocchi,6.34,Serie A,2023-2024,Salernitana
2213,Warren Bondo,6.34,Serie A,2023-2024,Monza
2214,Samuele Vignato,6.33,Serie A,2023-2024,Monza
2215,Karol Swiderski,6.33,Serie A,2023-2024,Verona
2216,Jeremy Toljan,6.33,Serie A,2023-2024,Sassuolo
2217,Pedro Obiang,6.33,Serie A,2023-2024,Sassuolo
2218,Hamza Rafia,6.33,Serie A,2023-2024,Lecce
2219,Federico Bonazzoli,6.33,Serie A,2023-2024,Verona
2220,Roberto Piccoli,6.32,Serie A,2023-2024,Lecce
2221,Nikola Moro,6.32,Serie A,2023-2024,Bologna
2222,Alessandro Deiola,6.31,Serie A,2023-2024,Cagliari
2223,Jakub Jankto,6.31,Serie A,2023-2024,Cagliari
2224,Tammy Abraham,6.31,Serie A,2023-2024,Roma
2225,Timothy Weah,6.31,Serie A,2023-2024,Juventus
2226,Simy,6.31,Serie A,2023-2024,Salernitana
2227,Tommaso Baldanzi,6.31,Serie A,2023-2024,Empoli
2228,Bruno Amione,6.31,Serie A,2023-2024,Verona
2229,Paulo Azzi,6.31,Serie A,2023-2024,Cagliari
2230,Tyronne Ebuehi,6.3,Serie A,2023-2024,Empoli
2231,Tiago Djaló,6.3,Serie A,2023-2024,Juventus
2232,Maxime Lopez,6.3,Serie A,2023-2024,Fiorentina
2233,Jordan Zemura,6.29,Serie A,2023-2024,Udinese
2234,Carlos Alcaraz,6.29,Serie A,2023-2024,Juventus
2235,Antoine Makoumbou,6.29,Serie A,2023-2024,Cagliari
2236,Norbert Gyömbér,6.29,Serie A,2023-2024,Salernitana
2237,Isaac Success,6.29,Serie A,2023-2024,Udinese
2238,Gvidas Gineitis,6.29,Serie A,2023-2024,Torino
2239,Tajon Buchanan,6.28,Serie A,2023-2024,Inter
2240,Pasquale Mazzocchi,6.28,Serie A,2023-2024,Napoli
2241,Keinan Davis,6.28,Serie A,2023-2024,Udinese
2242,Lapo NavaA,6.28,Serie A,2023-2024,C Milan
2243,Uros Racic,6.28,Serie A,2023-2024,Sassuolo
2244,Filippo Missori,6.28,Serie A,2023-2024,Sassuolo
2245,Samu Castillejo,6.28,Serie A,2023-2024,Sassuolo
2246,Alessandro Sorrentino,6.27,Serie A,2023-2024,Monza
2247,Daniel Maldini,6.27,Serie A,2023-2024,Empoli
2248,Viktor Kovalenko,6.27,Serie A,2023-2024,Empoli
2249,Francesco Caputo,6.27,Serie A,2023-2024,Empoli
2250,Dean Huijsen,6.27,Serie A,2023-2024,Roma
2251,Marcus Pedersen,6.27,Serie A,2023-2024,Sassuolo
2252,Hamed Traoré,6.27,Serie A,2023-2024,Napoli
2253,Gianluca Caprari,6.26,Serie A,2023-2024,Monza
2254,Emil Bohinen,6.26,Serie A,2023-2024,Salernitana
2255,Matteo Lovato,6.26,Serie A,2023-2024,Torino
2256,Matteo Lovato,6.26,Serie A,2023-2024,Salernitana
2257,Alessandro Zanoli,6.26,Serie A,2023-2024,Salernitana
2258,Saba Sazonov,6.26,Serie A,2023-2024,Torino
2259,Pedro Pereira,6.25,Serie A,2023-2024,Monza
2260,Tommaso Corazza,6.25,Serie A,2023-2024,Bologna
2261,Giuseppe Caso,6.25,Serie A,2023-2024,Frosinone
2262,Moise Kean,6.25,Serie A,2023-2024,Juventus
2263,Pedro,6.25,Serie A,2023-2024,Lazio
2264,Pietro Comuzzo,6.25,Serie A,2023-2024,Fiorentina
2265,Mateusz Wieteska,6.25,Serie A,2023-2024,Cagliari
2266,Renato Sanches,6.25,Serie A,2023-2024,Roma
2267,Grégoire Defrel,6.25,Serie A,2023-2024,Sassuolo
2268,David Okereke,6.25,Serie A,2023-2024,Torino
2269,Benoît Costil,6.25,Serie A,2023-2024,Salernitana
2270,Giovanni Simeone,6.25,Serie A,2023-2024,Napoli
2271,Arijon Ibrahimovic,6.24,Serie A,2023-2024,Frosinone
2272,Santiago Pierotti,6.24,Serie A,2023-2024,Lecce
2273,Adam Obert,6.24,Serie A,2023-2024,Cagliari
2274,Stefan Mitrovic,6.24,Serie A,2023-2024,Verona
2275,Emmanuel Gyasi,6.24,Serie A,2023-2024,Empoli
2276,Mitchel Bakker,6.24,Serie A,2023-2024,Atalanta
2277,José Palomino,6.24,Serie A,2023-2024,Atalanta
2278,Emanuel Vignato,6.23,Serie A,2023-2024,Salernitana
2279,Diego Demme,6.23,Serie A,2023-2024,Napoli
2280,Mattia De Sciglio,6.23,Serie A,2023-2024,Juventus
2281,Jean-Daniel Akpa Akpro,6.22,Serie A,2023-2024,Monza
2282,Kaio Jorge,6.22,Serie A,2023-2024,Frosinone
2283,Pantelis Hatzidiakos,6.22,Serie A,2023-2024,Cagliari
2284,Kevin Bonifazi,6.22,Serie A,2023-2024,Bologna
2285,Chukwubuikem Ikwuemesi,6.22,Serie A,2023-2024,Salernitana
2286,Riccardo Pagano,6.22,Serie A,2023-2024,Roma
2287,Ruan Tressoldi,6.22,Serie A,2023-2024,Sassuolo
2288,Jérôme Boateng,6.21,Serie A,2023-2024,Salernitana
2289,Agustín Martegani,6.21,Serie A,2023-2024,Salernitana
2290,Lucien Agoumé,6.21,Serie A,2023-2024,Inter
2291,Mirko Maric,6.21,Serie A,2023-2024,Monza
2292,Kingstone Mutandwa,6.21,Serie A,2023-2024,Cagliari
2293,David Zima,6.2,Serie A,2023-2024,Torino
2294,Ridgeciano Haps,6.2,Serie A,2023-2024,Genoa
2295,Jesper Lindstrøm,6.2,Serie A,2023-2024,Napoli
2296,Marco Silvestri,6.2,Serie A,2023-2024,Udinese
2297,Enzo Ebosse,6.2,Serie A,2023-2024,Udinese
2298,Nicola Bagnolini,6.2,Serie A,2023-2024,Bologna
2299,Triantafyllos Pasalidis,6.2,Serie A,2023-2024,Salernitana
2300,Flavius Daniliuc,6.2,Serie A,2023-2024,Salernitana
2301,Davy Klaassen,6.2,Serie A,2023-2024,Inter
2302,Brenner,6.2,Serie A,2023-2024,Udinese
2303,Demba Seck,6.19,Serie A,2023-2024,Torino
2304,Marvin uni,6.19,Serie A,2023-2024,Frosinone
2305,Medon Berisha,6.18,Serie A,2023-2024,Lecce
2306,Brandon Soppy,6.18,Serie A,2023-2024,Torino
2307,Papu Gómez,6.18,Serie A,2023-2024,Monza
2308,Andres Sfait,6.18,Serie A,2023-2024,Salernitana
2309,Pierre KaluluA,6.18,Serie A,2023-2024,C Milan
2310,Iron Gomis,6.18,Serie A,2023-2024,Salernitana
2311,Álex JiménezA,6.17,Serie A,2023-2024,C Milan
2312,Pietro Pellegri,6.17,Serie A,2023-2024,Torino
2313,Alessio Zerbin,6.17,Serie A,2023-2024,Napoli
2314,Oier Zarraga,6.17,Serie A,2023-2024,Udinese
2315,Davide BartesaghiA,6.17,Serie A,2023-2024,C Milan
2316,Shon Weissman,6.16,Serie A,2023-2024,Salernitana
2317,Axel Guessand,6.16,Serie A,2023-2024,Udinese
2318,Gerardo Fusco,6.16,Serie A,2023-2024,Salernitana
2319,Reda Belahyane,6.16,Serie A,2023-2024,Verona
2320,Demba Seck,6.16,Serie A,2023-2024,Frosinone
2321,Adam Masina,6.16,Serie A,2023-2024,Udinese
2322,Giorgio Cittadini,6.15,Serie A,2023-2024,Monza
2323,Juan Manuel Cruz,6.15,Serie A,2023-2024,Verona
2324,Michele Cerofolini,6.15,Serie A,2023-2024,Frosinone
2325,Sydney van Hooijdonk,6.15,Serie A,2023-2024,Bologna
2326,Rúben Vinagre,6.15,Serie A,2023-2024,Verona
2327,Gino Infantino,6.15,Serie A,2023-2024,Fiorentina
2328,Farès Ghedjemis,6.14,Serie A,2023-2024,Frosinone
2329,Luca Garritano,6.14,Serie A,2023-2024,Frosinone
2330,Dean Huijsen,6.14,Serie A,2023-2024,Juventus
2331,José Machín,6.14,Serie A,2023-2024,Monza
2332,Emil Ceïde,6.14,Serie A,2023-2024,Sassuolo
2333,Charlys,6.14,Serie A,2023-2024,Verona
2334,Dani Silva,6.13,Serie A,2023-2024,Verona
2335,Andrea Ferraris,6.13,Serie A,2023-2024,Monza
2336,Marco Pellegrino,6.13,Serie A,2023-2024,Salernitana
2337,Ebenezer Akinsanmiro,6.12,Serie A,2023-2024,Inter
2338,Karlo Lulic,6.12,Serie A,2023-2024,Frosinone
2339,Ola Solbakken,6.12,Serie A,2023-2024,Roma
2340,Simone Verdi,6.12,Serie A,2023-2024,Torino
2341,Leander Dendoncker,6.12,Serie A,2023-2024,Napoli
2342,Emil Bohinen,6.11,Serie A,2023-2024,Genoa
2343,Elayis Tavsan,6.11,Serie A,2023-2024,Verona
2344,Maxime Lopez,6.11,Serie A,2023-2024,Sassuolo
2345,Alessio Cragno,6.11,Serie A,2023-2024,Sassuolo
2346,Yann Karamoh,6.1,Serie A,2023-2024,Torino
2347,Jordi Mboula,6.1,Serie A,2023-2024,Verona
2348,Christos Papadopoulos,6.1,Serie A,2023-2024,Genoa
2349,Filip Jagiello,6.1,Serie A,2023-2024,Genoa
2350,Nikita Contini,6.1,Serie A,2023-2024,Napoli
2351,Lorenzo Venuti,6.1,Serie A,2023-2024,Lecce
2352,Samuele Mulattieri,6.1,Serie A,2023-2024,Sassuolo
2353,Mattia Destro,6.09,Serie A,2023-2024,Empoli
2354,Alan Matturro,6.09,Serie A,2023-2024,Genoa
2355,Riccardo Saponara,6.09,Serie A,2023-2024,Verona
2356,Thomas Henry,6.09,Serie A,2023-2024,Verona
2357,Daniele Sommariva,6.09,Serie A,2023-2024,Genoa
2358,Przemyslaw Szyminski,6.09,Serie A,2023-2024,Frosinone
2359,Kevin ZeroliA,6.09,Serie A,2023-2024,C Milan
2360,Yerry Mina,6.09,Serie A,2023-2024,Fiorentina
2361,Domingos Quina,6.08,Serie A,2023-2024,Udinese
2362,Tommaso Martinelli,6.08,Serie A,2023-2024,Fiorentina
2363,Lorenzo Amatucci,6.08,Serie A,2023-2024,Fiorentina
2364,Alessandro Di Pardo,6.07,Serie A,2023-2024,Cagliari
2365,Mateusz Legowski,6.07,Serie A,2023-2024,Salernitana
2366,Emmanuel Ekong,6.07,Serie A,2023-2024,Empoli
2367,Michel Adopo,6.06,Serie A,2023-2024,Atalanta
2368,Kevin Bonifazi,6.06,Serie A,2023-2024,Frosinone
2369,David Ankeye,6.05,Serie A,2023-2024,Genoa
2370,Erik Botheim,6.05,Serie A,2023-2024,Salernitana
2371,George Puscas,6.04,Serie A,2023-2024,Genoa
2372,Dylan Bronn,6.04,Serie A,2023-2024,Salernitana
2373,Kevin Miranda,6.03,Serie A,2023-2024,Sassuolo
2374,Luigi Canotto,6.03,Serie A,2023-2024,Frosinone
2375,Stiven Shpendi,6.03,Serie A,2023-2024,Empoli
2376,Trivante Stewart,6.03,Serie A,2023-2024,Salernitana
2377,Marco Mancosu,6.02,Serie A,2023-2024,Cagliari
2378,Giacomo Corona,6.02,Serie A,2023-2024,Empoli
2379,Pablo Galdames,6.02,Serie A,2023-2024,Genoa
2380,Justin Kumi,6.01,Serie A,2023-2024,Sassuolo
2381,Alessandro Zanoli,6.01,Serie A,2023-2024,Napoli
2382,Marash Kumbulla,6.0,Serie A,2023-2024,Sassuolo
2383,Antonio Tikvic,6.0,Serie A,2023-2024,Udinese
2384,Daniele Padelli,6.0,Serie A,2023-2024,Udinese
2385,Gianluca Pegolo,6.0,Serie A,2023-2024,Sassuolo
2386,Leonardo Mendicino,6.0,Serie A,2023-2024,Atalanta
2387,Pierluigi Frattali,6.0,Serie A,2023-2024,Frosinone
2388,Simone Aresti,6.0,Serie A,2023-2024,Cagliari
2389,Andrea Sodero,5.99,Serie A,2023-2024,Empoli
2390,Davide Bettella,5.99,Serie A,2023-2024,Monza
2391,Leonardo Cerri,5.99,Serie A,2023-2024,Juventus
2392,Mamadou Coulibaly,5.99,Serie A,2023-2024,Salernitana
2393,Alphadjo Cissè,5.98,Serie A,2023-2024,Verona
2394,Liam Henderson,5.98,Serie A,2023-2024,Empoli
2395,Niccolò Pisilli,5.98,Serie A,2023-2024,Roma
2396,Vivaldo Semedo,5.98,Serie A,2023-2024,Udinese
2397,Roberto Piccoli,5.98,Serie A,2023-2024,Empoli
2398,Giorgi Kvernadze,5.97,Serie A,2023-2024,Frosinone
2399,Marley Aké,5.97,Serie A,2023-2024,Udinese
2400,Simone Pafundi,5.97,Serie A,2023-2024,Udinese
2401,Yayah Kallon,5.97,Serie A,2023-2024,Verona
2402,Marcin Listkowski,5.96,Serie A,2023-2024,Lecce
2403,Seydou Fini,5.95,Serie A,2023-2024,Genoa
2404,Silvan Hefti,5.95,Serie A,2023-2024,Genoa
2405,Francesco CamardaA,5.95,Serie A,2023-2024,C Milan
2406,Mateus Lusuardi,5.94,Serie A,2023-2024,Frosinone
2407,Giulio Donati,5.94,Serie A,2023-2024,Monza
2408,Joseph Nonge,5.94,Serie A,2023-2024,Juventus
2409,Oliver Christensen,5.94,Serie A,2023-2024,Fiorentina
2410,João Costa,5.93,Serie A,2023-2024,Roma
2411,Nicolás Domínguez,5.93,Serie A,2023-2024,Bologna
2412,Luka RomeroA,5.92,Serie A,2023-2024,C Milan
2413,Mehdi Bourabia,5.89,Serie A,2023-2024,Frosinone
2414,Nikola Sekulov,5.88,Serie A,2023-2024,Juventus
2415,Gennaro Borrelli,5.82,Serie A,2023-2024,Frosinone
2416,Jeppe Corfitzen,5.82,Serie A,2023-2024,Lecce
2417,Filippo TerraccianoA,5.76,Serie A,2023-2024,C Milan
2418,Samuele Perisan,5.76,Serie A,2023-2024,Empoli
2419,Luca Gemello,5.51,Serie A,2023-2024,Torino
2420,Jérémy Doku,7.87,Ligue 1,2023-2024,Rennes
2421,Kylian Mbappé,7.71,Ligue 1,2023-2024,Paris S-G
2422,Jean-Ricner Bellegarde,7.62,Ligue 1,2023-2024,Strasbourg
2423,Massamba Ndiaye,7.37,Ligue 1,2023-2024,Clermont Foot
2424,Romain Del Castillo,7.35,Ligue 1,2023-2024,Brest
2425,Aleksandr Golovin,7.3,Ligue 1,2023-2024,Monaco
2426,Téji Savanier,7.28,Ligue 1,2023-2024,Montpellier
2427,Ousmane Dembélé,7.28,Ligue 1,2023-2024,Paris S-G
2428,Vitinha,7.23,Ligue 1,2023-2024,Paris S-G
2429,Pierre Lees-MelouBrest,7.22,Ligue 1,2023-2024,
2430,Radoslaw Majecki,7.21,Ligue 1,2023-2024,Monaco
2431,Caio Henrique,7.17,Ligue 1,2023-2024,Monaco
2432,Georges Mikautadze,7.17,Ligue 1,2023-2024,Metz
2433,Edon Zhegrova,7.15,Ligue 1,2023-2024,Lille
2434,Manuel Ugarte,7.15,Ligue 1,2023-2024,Paris S-G
2435,Wilfried Singo,7.15,Ligue 1,2023-2024,Monaco
2436,Gianluigi Donnarumma,7.14,Ligue 1,2023-2024,Paris S-G
2437,Florian Sotoca,7.13,Ligue 1,2023-2024,Lens
2438,Mohammed Salisu,7.11,Ligue 1,2023-2024,Monaco
2439,Pierre-Emerick Aubameyang,7.09,Ligue 1,2023-2024,Marseille
2440,Junya Ito,7.09,Ligue 1,2023-2024,Reims
2441,Jordan Amavi,7.09,Ligue 1,2023-2024,Brest
2442,Benjamin André,7.08,Ligue 1,2023-2024,Lille
2443,Bradley Locko,7.07,Ligue 1,2023-2024,Brest
2444,Alexandre Lacazette,7.07,Ligue 1,2023-2024,Lyon
2445,Jérémie Boga,7.06,Ligue 1,2023-2024,Nice
2446,Jonathan David,7.05,Ligue 1,2023-2024,Lille
2447,Saïd Benrahma,7.05,Ligue 1,2023-2024,Lyon
2448,Christopher Opéri,7.05,Ligue 1,2023-2024,Le Havre
2449,Mateusz Wieteska,7.04,Ligue 1,2023-2024,Clermont Foot
2450,Youssouf Fofana,7.03,Ligue 1,2023-2024,Monaco
2451,Maxence Caqueret,7.02,Ligue 1,2023-2024,Lyon
2452,Teddy Teuma,7.01,Ligue 1,2023-2024,Reims
2453,Rémy Descamps,7.01,Ligue 1,2023-2024,Nantes
2454,Vanderson,7.01,Ligue 1,2023-2024,Monaco
2455,Achraf Hakimi,7.0,Ligue 1,2023-2024,Paris S-G
2456,Leonardo Balerdi,7.0,Ligue 1,2023-2024,Marseille
2457,Othmane Maamma,7.0,Ligue 1,2023-2024,Montpellier
2458,Azor Matusiwa,6.99,Ligue 1,2023-2024,Reims
2459,Kenny Lala,6.97,Ligue 1,2023-2024,Brest
2460,Tiago Santos,6.96,Ligue 1,2023-2024,Lille
2461,Brendan Chardonnet,6.95,Ligue 1,2023-2024,Brest
2462,Jonathan Clauss,6.95,Ligue 1,2023-2024,Marseille
2463,Joseph Okumu,6.95,Ligue 1,2023-2024,Reims
2464,Youcef Atal,6.95,Ligue 1,2023-2024,Nice
2465,Lee Kang-InParis S-G,6.94,Ligue 1,2023-2024,
2466,Nemanja Matic,6.94,Ligue 1,2023-2024,Rennes
2467,Bradley Barcola,6.94,Ligue 1,2023-2024,Paris S-G
2468,Wissam Ben Yedder,6.94,Ligue 1,2023-2024,Monaco
2469,Marco Asensio,6.93,Ligue 1,2023-2024,Paris S-G
2470,Dimitry Bertaud,6.93,Ligue 1,2023-2024,Montpellier
2471,Matthieu Udol,6.92,Ligue 1,2023-2024,Metz
2472,Anthony Lopes,6.92,Ligue 1,2023-2024,Lyon
2473,Takumi Minamino,6.92,Ligue 1,2023-2024,Monaco
2474,Gonçalo Ramos,6.91,Ligue 1,2023-2024,Paris S-G
2475,Yann Gboho,6.91,Ligue 1,2023-2024,Toulouse
2476,Mohamed Bamba,6.91,Ligue 1,2023-2024,Lorient
2477,Laurent Abergel,6.91,Ligue 1,2023-2024,Lorient
2478,Emmanuel Agbadou,6.91,Ligue 1,2023-2024,Reims
2479,Thijs Dallinga,6.9,Ligue 1,2023-2024,Toulouse
2480,Khéphren Thuram,6.9,Ligue 1,2023-2024,Nice
2481,Modibo Sagnan,6.9,Ligue 1,2023-2024,Montpellier
2482,Abdoul Koné,6.9,Ligue 1,2023-2024,Reims
2483,Ruben Aguilar,6.9,Ligue 1,2023-2024,Lens
2484,Dilane Bakwa,6.9,Ligue 1,2023-2024,Strasbourg
2485,Thilo Kehrer,6.9,Ligue 1,2023-2024,Monaco
2486,Ismaily,6.89,Ligue 1,2023-2024,Lille
2487,Frédéric Guilbert,6.89,Ligue 1,2023-2024,Strasbourg
2488,Melvin Bard,6.88,Ligue 1,2023-2024,Nice
2489,Romain Faivre,6.88,Ligue 1,2023-2024,Lorient
2490,Angel Gomes,6.88,Ligue 1,2023-2024,Lille
2491,Bafodé Diakité,6.88,Ligue 1,2023-2024,Lille
2492,Nuno Mendes,6.88,Ligue 1,2023-2024,Paris S-G
2493,Jean-Clair Todibo,6.87,Ligue 1,2023-2024,Nice
2494,Benjamin Bourigeaud,6.87,Ligue 1,2023-2024,Rennes
2495,Ismail Jakobs,6.87,Ligue 1,2023-2024,Monaco
2496,Valentin Rongier,6.87,Ligue 1,2023-2024,Marseille
2497,Bamo Meïté,6.87,Ligue 1,2023-2024,Lorient
2498,Denis Zakaria,6.87,Ligue 1,2023-2024,Monaco
2499,Mory Diaw,6.87,Ligue 1,2023-2024,Clermont Foot
2500,Maghnes Akliouche,6.87,Ligue 1,2023-2024,Monaco
2501,Dante,6.87,Ligue 1,2023-2024,Nice
2502,Lilian Brassier,6.86,Ligue 1,2023-2024,Brest
2503,Arnaud Nordin,6.86,Ligue 1,2023-2024,Montpellier
2504,Mahdi Camara,6.86,Ligue 1,2023-2024,Brest
2505,Samuel Gigot,6.85,Ligue 1,2023-2024,Marseille
2506,Youssef Maziz,6.85,Ligue 1,2023-2024,Metz
2507,Joris Chotard,6.84,Ligue 1,2023-2024,Montpellier
2508,Marquinhos,6.84,Ligue 1,2023-2024,Paris S-G
2509,Vincent Sierro,6.83,Ligue 1,2023-2024,Toulouse
2510,Alexandre Oukidja,6.83,Ligue 1,2023-2024,Metz
2511,Rayan Cherki,6.83,Ligue 1,2023-2024,Lyon
2512,Martin Terrier,6.83,Ligue 1,2023-2024,Rennes
2513,Warren Zaïre-EmeryParis S-G,6.83,Ligue 1,2023-2024,
2514,Maxime Estève,6.83,Ligue 1,2023-2024,Montpellier
2515,Lucas Hernández,6.82,Ligue 1,2023-2024,Paris S-G
2516,Désiré Doué,6.82,Ligue 1,2023-2024,Rennes
2517,Danilo Pereira,6.82,Ligue 1,2023-2024,Paris S-G
2518,Rasmus Nicolaisen,6.81,Ligue 1,2023-2024,Toulouse
2519,Moses Simon,6.8,Ligue 1,2023-2024,Nantes
2520,Brice Samba,6.8,Ligue 1,2023-2024,Lens
2521,Lucas Chevalier,6.8,Ligue 1,2023-2024,Lille
2522,Benjamin Lecomte,6.8,Ligue 1,2023-2024,Montpellier
2523,Amir Murillo,6.8,Ligue 1,2023-2024,Marseille
2524,Imrân Louza,6.8,Ligue 1,2023-2024,Lorient
2525,Gautier Lloris,6.8,Ligue 1,2023-2024,Le Havre
2526,Vítinha,6.79,Ligue 1,2023-2024,Marseille
2527,Facundo Medina,6.79,Ligue 1,2023-2024,Lens
2528,Amine Gouiri,6.79,Ligue 1,2023-2024,Rennes
2529,Neto Borges,6.78,Ligue 1,2023-2024,Clermont Foot
2530,Przemyslaw Frankowski,6.78,Ligue 1,2023-2024,Lens
2531,Fabián Ruiz,6.78,Ligue 1,2023-2024,Paris S-G
2532,Kevin Danso,6.78,Ligue 1,2023-2024,Lens
2533,Christian Mawissa,6.77,Ligue 1,2023-2024,Toulouse
2534,Steve Mounié,6.77,Ligue 1,2023-2024,Brest
2535,Randal Kolo Muani,6.77,Ligue 1,2023-2024,Paris S-G
2536,Nabil Bentaleb,6.77,Ligue 1,2023-2024,Lille
2537,Arnau Tenas,6.77,Ligue 1,2023-2024,Paris S-G
2538,Marvin Senaya,6.77,Ligue 1,2023-2024,Strasbourg
2539,Arthur Desmas,6.77,Ligue 1,2023-2024,Le Havre
2540,Gabriel Suazo,6.77,Ligue 1,2023-2024,Toulouse
2541,Yunis Abdelhamid,6.77,Ligue 1,2023-2024,Reims
2542,Andrey Santos,6.76,Ligue 1,2023-2024,Strasbourg
2543,Mostafa Mohamed,6.76,Ligue 1,2023-2024,Nantes
2544,Arthur Theate,6.76,Ligue 1,2023-2024,Rennes
2545,David Pereira da Costa,6.76,Ligue 1,2023-2024,Lens
2546,Kiki Kouyaté,6.76,Ligue 1,2023-2024,Montpellier
2547,Clinton Mata,6.75,Ligue 1,2023-2024,Lyon
